1.393604	0.703587	-0.703282	1.435621	-0.558355	-0.911663	1.177999	-0.19143	-0.03462	-0.810716	0.531851	-0.706899	0.664468	0.561775	0.103471	0.208952	0.088595	-0.522764	0.514494	-0.321838	0.333681	1.239554	0.943983	-0.01902	-1.028503	-0.738396	0.385993	-0.284285	0.675405	0.939947	-0.484463	0.182819	0.141369	0.161968	0.045443	0.275818	1.144106	-0.837906	0.849133	0.660877	0.200431	-0.338477	0.546388	-1.108004	0.381529	0.834026	0.215913	-0.338449	-0.102399	-0.946858
0.239146	-0.259231	-0.124352	-0.880079	-0.094013	0.759712	-0.131912	-0.900691	0.853958	-0.488342	-0.023665	0.268963	-0.217271	-0.001402	-0.272224	-0.935801	0.392804	0.149904	0.175189	0.87581	-0.703639	-0.820047	0.294274	0.168511	0.410331	1.146358	0.048596	-0.790932	-0.222677	-0.272452	-0.36327	-0.294667	-0.76264	0.406086	0.094984	0.109829	0.052268	0.387114	-1.032318	0.062362	0.582011	-0.510518	0.552389	0.491329	-0.210952	-0.07869	-0.203803	-0.493861	0.100845	0.157702
-0.884897	-0.694166	0.198127	-1.213108	-0.632299	-0.5223	0.317532	0.226002	-0.122373	0.332507	-0.418553	-0.638961	-0.246071	-0.411097	-0.445405	-0.63675	0.183641	-0.192416	-0.533097	0.913286	-0.468952	-0.194458	-0.500059	-0.494925	-0.517418	0.150975	-0.528764	-0.079462	-0.899994	-0.766502	-0.369587	0.084397	-1.452013	0.279172	0.134442	0.036237	0.848275	-0.086311	0.695418	0.305629	0.149627	0.552604	-0.545435	0.070541	-0.141571	-0.946069	-0.270649	-1.070503	-0.768506	1.447956
-0.132419	-0.579789	0.637396	0.695843	-0.287499	-1.150501	0.158207	-0.255927	-0.145325	0.783178	0.607467	-0.405289	0.548715	-0.198488	0.439746	0.572539	0.737014	0.223498	-0.074976	-0.375295	-0.090447	0.65433	-0.009072	-1.085792	-0.952466	-0.069077	0.48524	0.17051	0.508708	-1.06902	-0.108723	0.276856	-0.477142	-0.385344	0.761387	1.481813	-0.732438	-1.68752	-0.586537	0.846589	0.456572	-0.593398	-0.67517	-0.095816	0.518698	0.292969	0.067786	-0.225649	0.319607	0.035488
-0.178935	0.056065	0.160403	0.720509	-0.015633	0.363054	0.108583	-0.59202	-0.208956	-0.052937	-0.963458	-1.618224	0.62581	0.229386	0.85046	0.357803	-0.325993	-0.13015	-0.410275	-0.233643	0.538802	-0.728125	-0.32711	1.589459	-0.153899	0.179913	0.865498	-0.259828	1.021265	0.039894	-0.424765	-0.613326	0.858228	0.047528	-0.770356	-0.356674	0.343996	-0.978764	-0.549577	-0.030202	0.652195	0.425845	0.500473	-1.121652	-1.208305	-0.106686	-0.491027	0.508853	0.581869	-0.278432
-0.890977	-1.064432	0.092526	0.082341	-0.130582	0.190448	-0.579599	-0.092736	-0.460926	0.088031	0.999384	-1.006383	-0.278928	0.397129	-0.666847	0.371766	0.540867	0.14401	0.176664	-0.133863	0.515283	0.722074	-0.301273	0.536209	-0.498391	0.34691	0.809816	-0.161423	0.449201	0.351816	0.138126	-0.761308	0.092608	-0.400072	-0.491301	0.477952	0.232167	-0.267797	0.217218	-0.642567	-0.317665	-0.102586	0.626261	1.112156	-0.534533	-0.514433	0.00619	-0.067686	-0.442223	0.300423
-0.165495	-0.302465	-1.018247	-0.721496	0.509952	-1.445307	0.340013	0.531812	0.51819	-0.859574	0.426705	0.471101	0.084131	-0.464588	0.265745	0.68179	0.064241	0.484908	0.665244	-1.281398	-0.567079	0.044257	-0.399113	0.678095	-0.162358	-0.655189	-0.815315	-0.405529	0.356706	-0.299529	0.256627	-0.189632	0.203359	-0.264946	-1.450549	-0.165398	0.903011	0.666199	0.171608	-0.140798	0.380341	-0.616913	0.68947	0.88888	1.125543	-0.04571	-0.125571	0.096372	0.941604	0.905
0.086624	-0.278757	-0.285677	0.315046	-0.334713	-0.187432	-0.300408	0.292216	-0.421705	0.422063	-0.122365	-0.114123	-0.304789	0.393384	0.345719	-0.656031	0.699783	0.502062	-0.116428	-0.540429	-0.026249	0.203265	0.681135	0.602482	-0.709312	-0.215816	-0.477973	-0.168514	0.769733	1.029293	0.684573	0.562904	-1.219342	0.389974	-0.321331	1.108862	-0.764928	0.886433	0.601811	0.557935	1.347098	-0.603234	1.369575	0.978804	-0.074523	0.284244	0.489867	-0.75064	0.840652	0.237048
0.153279	-0.030344	-0.032347	-0.966476	0.455577	0.942822	-1.118733	-0.124178	0.243333	0.00651	0.042374	0.962904	-0.086261	-0.051771	0.85246	-0.105161	-0.611743	-0.366565	0.383216	-0.372995	0.159715	0.18361	-0.784002	-0.592613	-0.658212	0.174749	0.013471	1.061448	-0.186991	-0.222572	-0.204709	-0.63904	-0.161152	0.541794	-0.352595	-0.261453	-1.044854	-0.693637	-0.201173	-0.181833	0.244301	-0.875244	-0.102231	0.21765	1.271515	1.370365	0.073166	1.012902	-0.758557	-1.394964
1.009207	-0.238882	-0.856688	-0.503537	-0.365963	-0.102077	0.425786	-0.038503	-0.862949	0.328838	-0.257057	0.445073	0.731782	-0.954921	0.761832	0.029032	0.270591	-0.234283	-0.011259	0.059799	0.27521	-0.204467	0.199163	-0.40822	-0.378848	-0.168596	-0.178406	-0.132321	0.201765	1.049133	-0.754984	0.691375	-0.678321	-0.440878	0.368439	0.016179	0.397201	-0.133681	0.934063	0.755629	0.509799	0.129349	0.76422	0.97209	0.351993	-0.218903	0.571612	0.028446	-0.898068	0.467642
0.520372	0.097363	1.13647	-2.342482	-0.354445	0.34952	0.121383	-0.57425	-0.041089	-0.719452	0.271518	0.361035	-0.914817	-0.572998	0.258136	0.427779	-0.685879	-0.165973	0.293351	-0.398118	-0.04196	1.089449	-0.858143	0.101549	-0.067763	0.602027	-0.471448	0.204061	1.093769	0.080189	0.33984	-0.115747	-0.081262	-0.42812	-0.66157	-0.687397	-0.065507	-0.09107	0.476112	0.043124	0.310509	1.029558	0.16023	-0.386313	-0.119788	-0.421406	-0.562052	0.275866	0.525428	0.549439
0.843207	-0.554113	0.203554	-0.367911	0.137177	0.486363	-0.26443	0.042476	0.91863	0.65267	0.210536	-1.184649	0.139915	0.506197	0.011303	-0.760654	0.125509	0.225692	0.474201	0.018982	0.328608	-0.962964	1.532267	0.340121	0.065232	-1.189819	1.016245	0.478939	-0.429932	-1.299167	-0.481893	-0.186647	-0.246549	0.140544	-0.630673	-0.400435	0.284663	-0.328151	0.320187	-0.366733	-0.639359	-0.084093	-0.216453	-0.399132	-0.379646	0.205276	1.290218	0.378348	0.37771	-0.507434
-0.19891	-0.624278	-0.002564	-0.319201	0.270207	-0.096102	-0.722565	0.278243	-0.272344	0.7005	1.064659	0.498935	-0.157673	1.520972	-0.168836	-0.619543	-0.318234	-0.86417	-0.271626	-0.770859	-0.863276	-1.440833	-0.872374	-0.175028	0.313876	-0.615501	0.042591	-0.190631	0.946271	-1.819619	-0.606733	-0.483405	0.190199	0.448628	-0.481087	0.030044	-0.538449	0.832546	-0.75716	0.010216	-1.411982	-0.004795	-0.712363	-0.704146	-0.505225	-0.876422	-0.397229	0.105965	0.604369	0.277579
-0.125745	0.177062	-0.681408	-0.211518	-0.163328	0.820095	-0.697961	0.462411	0.065928	0.198805	0.742643	-0.360513	-0.24334	0.627593	0.269067	-0.615448	0.257027	0.361568	0.17308	0.469367	-0.514111	0.304292	-0.471627	-0.618998	-0.46056	-0.858367	-0.300329	-0.379258	0.168239	-0.102461	-0.132758	-0.624899	-0.243389	-0.253462	-0.564302	-2.422809	0.442595	-0.496978	-0.126034	0.05446	1.074266	-0.711641	-0.786496	-1.145571	0.244583	-0.265369	-0.467667	-0.351136	0.098699	0.574145
0.046432	-0.748501	1.077953	-0.915731	1.453217	0.00955	0.504429	-0.380719	-1.025286	0.307546	0.164247	-0.472167	-0.63485	0.231763	0.109097	-0.124245	-0.473061	-0.151065	-0.053931	1.180602	0.747693	0.342297	1.342945	0.842117	0.00244	0.447767	-0.454153	-0.615017	-0.407402	-0.439429	1.030395	-0.127451	-0.95796	-0.686088	0.006379	-0.116497	-0.341341	0.520942	0.148943	0.150949	0.224252	-0.480714	-0.772101	-0.226454	0.153212	-1.01656	0.193464	0.647392	0.445933	0.619318
0.470557	-0.209584	-0.00214	0.476082	-0.287062	-0.160032	-0.24523	0.935815	0.458999	-0.182993	-0.027474	1.102914	0.423974	-0.170656	0.77755	0.38146	0.047862	0.67244	1.177493	0.736786	-0.808578	-0.665998	-0.292218	0.582413	0.206276	-0.84796	0.574986	0.332795	0.41708	-0.616309	0.148559	0.530217	-0.280407	-0.723334	-0.281121	0.161052	-1.491728	-0.293474	-0.792845	1.649128	0.944662	-1.083257	-0.234029	0.976326	1.023577	-0.017162	0.158863	-1.057971	-0.844426	-0.185388
-0.242333	-0.142567	-0.515484	0.144279	-0.575403	0.431033	0.829921	-0.116719	1.085503	-0.233497	-0.511183	-0.026927	0.720944	-0.282435	0.343398	0.150233	0.477648	0.060747	0.358881	1.013367	-0.149854	-0.051126	0.696243	-0.421907	-0.644611	-0.018464	-0.250005	0.130011	0.688249	0.040942	-0.502749	0.310665	-1.119653	-0.077894	-0.272775	-0.115548	0.421294	-0.579506	0.555368	1.076401	1.351864	-0.135309	-0.540711	0.76055	-0.369739	-0.366278	-0.561859	0.09908	0.320751	0.031054
-0.057316	-0.248868	0.822782	1.473481	0.511686	0.768077	0.05475	0.649469	-0.487444	0.233365	-1.270222	-0.648658	1.399917	0.179731	0.990519	-0.713233	0.128556	-0.185352	-0.328394	-0.405721	0.426363	0.07552	0.445402	-0.351428	-0.597357	0.408042	-0.048508	0.166315	0.421711	0.897437	-0.535658	0.002937	-0.56062	-0.057597	1.799834	-0.583466	0.000923	0.221954	0.328342	1.123443	0.141817	-0.395556	-0.750229	0.178377	0.11578	-1.213709	0.260675	-0.553171	-0.171952	-0.325378
-0.88038	-0.059805	0.081267	-0.07203	1.214594	0.022079	-0.427004	0.703936	0.316313	0.29963	-0.499208	0.30034	0.360422	-0.543979	0.589486	-0.541583	-0.158439	0.334594	0.972023	-1.821879	1.023886	1.310501	-0.090965	0.958586	0.203475	0.240668	-0.656076	0.646114	-0.312111	-0.351271	1.3082	0.881652	-0.712725	0.386393	-1.238044	-0.514994	0.028437	-0.415847	0.0193	0.274606	0.831805	-0.516173	-0.10806	0.204259	0.744167	-1.069229	-1.13436	-0.088489	0.178428	0.380035
-0.903488	0.364094	0.832106	0.176601	0.361648	-0.193593	-0.041532	1.387429	0.597766	1.522767	0.716637	0.285677	0.714258	-0.009664	0.43967	0.27335	-0.065948	0.64841	-0.062294	0.414006	0.359677	-0.022907	0.956191	-1.245591	-0.561093	-0.275194	-0.698623	0.477165	0.132903	-0.209899	1.31929	-0.259828	-0.931439	1.069134	-0.608838	0.67591	0.729849	0.694394	0.076428	-0.126866	-0.120488	-0.0927	0.420584	0.418106	-0.222254	-0.175102	-0.714274	0.395239	-0.095376	0.137859
-0.411949	-0.368751	-0.252288	0.28856	-0.54306	-0.457793	-0.050006	0.003006	0.764346	-0.532172	-1.347595	0.411541	-0.966576	0.497982	0.50121	0.600138	-0.288102	0.574449	-0.473702	0.607655	0.470261	1.703943	0.765566	0.627901	0.641443	0.425	0.392514	1.2135	-0.475237	-0.087365	0.465133	-0.754675	-0.638451	0.370528	0.042035	1.266527	0.621478	-0.480292	-0.466717	-0.587268	0.799543	0.29792	-0.284895	0.129742	0.041981	0.872646	1.26905	-0.362053	-0.486018	0.755323
0.803354	-1.520337	-0.136536	-0.380162	0.093001	-0.063595	0.680242	-1.107867	-0.132285	0.469581	0.850542	0.051181	0.589874	-0.437665	-0.377375	0.21395	-0.469265	0.302898	-0.481005	0.257659	-0.467964	0.282601	-0.373919	-0.371888	-0.321566	0.968084	-0.380171	-0.400322	0.022856	1.02339	-0.794214	0.812353	0.15525	0.501336	-0.764086	-0.33895	-0.44725	0.406142	0.483152	-0.375825	-0.812858	-0.670757	0.393081	0.217352	0.553313	-0.112981	-0.38232	0.033198	0.439124	-0.873963
-0.37173	-0.537087	-0.122815	-0.477102	-0.041903	0.288158	0.166939	0.161421	-0.615839	0.402835	0.820724	0.310198	-0.017059	0.088427	-0.163082	0.459413	-0.020447	0.121829	-0.035687	0.297392	0.451896	0.746059	0.177176	0.475767	-0.176012	0.12185	0.100215	-0.557951	-1.260438	-0.112011	-1.039284	0.375976	0.850902	0.033707	0.033136	0.059255	-0.193781	-0.698247	-1.156073	0.052001	0.577577	0.264285	-0.173304	0.006228	-0.515545	-0.234566	0.398342	-0.333485	-0.069061	-0.423746
1.254919	0.447501	0.213595	1.270876	0.082439	0.65664	-0.825547	-0.244152	0.846183	-0.044631	0.70791	-1.020038	0.866929	-0.7953	-0.561214	0.389107	-0.631807	-0.267643	-0.110709	0.532888	0.893835	0.705919	0.231829	0.123991	-0.463789	-0.116144	0.486726	0.184606	-0.676942	-0.021004	0.66714	0.528323	-0.260004	0.773795	0.05448	-0.51213	0.542804	0.360456	0.158365	-0.037382	0.013813	0.109958	0.424032	-0.521731	0.604425	0.105203	-0.30959	-0.2101	0.350181	-0.63893
0.81221	0.863967	0.772881	-0.523869	-0.469804	-0.27621	0.556223	0.481215	1.101596	1.024026	0.592041	-0.183531	-0.40994	-0.908345	0.766725	-0.470548	-0.223098	-0.141392	-0.256733	-0.675515	-1.07059	1.677372	0.475646	0.696618	1.079183	0.039921	1.511127	-0.264583	0.057378	0.210555	0.406096	0.479748	-0.401508	-0.237947	0.765784	-0.207774	-0.280391	0.191469	0.852042	0.537338	-0.408809	-0.561373	-0.374111	0.717876	0.178823	0.263804	-0.404123	-0.216123	0.094339	-0.068248
0.750814	0.315253	-1.082675	0.130064	0.742801	0.555973	-0.970244	-0.982446	0.846369	-0.322661	0.703595	0.743506	-0.688184	0.597256	-0.096424	-0.239051	0.601876	-0.532061	1.444862	-0.150255	1.517993	0.440786	-0.191252	-0.301548	0.597895	0.869897	0.25786	-0.21171	-0.258797	-0.994406	-1.512187	-0.405781	-0.178015	-0.620024	-0.773002	0.541005	0.282639	-1.079461	0.082986	0.276706	0.530501	-0.001738	-0.418421	0.011331	0.060204	0.18847	0.650074	-0.915903	0.09453	-0.251749
0.79382	0.572297	-0.627953	0.75796	-0.331691	0.716304	0.959267	-0.561998	-0.963613	0.133454	-0.424455	-0.153978	0.177863	-0.516541	-0.594987	-0.273652	-0.223222	0.531369	-0.152754	0.176621	-0.43622	-0.62544	0.119884	0.09846	0.34792	-0.614693	0.623789	0.096828	-0.34556	0.007029	0.737656	1.109993	-0.038905	0.537897	-0.599208	-0.623375	0.455945	-1.089184	-0.153194	0.578152	0.189512	0.627072	0.453347	0.682848	0.349562	0.744822	-0.105965	0.683657	0.500735	-0.218085
0.258778	0.804084	0.565469	-0.326775	0.242013	-0.996629	0.109878	-0.353987	-0.772498	-0.051331	-0.46805	0.031182	-0.241905	0.209533	0.065295	0.434903	-0.944202	-0.320056	-0.665129	-0.251638	-1.028337	0.94053	0.774321	-0.138379	0.550886	-0.716802	0.307567	-0.786608	-0.489936	0.819131	-0.469917	-0.861922	0.064877	0.390188	0.116524	0.697944	1.391758	-0.635111	0.453369	-0.041678	-0.337309	-0.175897	-0.201398	-0.532102	-0.488937	-0.442494	-0.510504	-0.471067	0.001419	-0.027151
0.344517	-0.03441	-1.197082	-0.19317	0.341754	0.446937	0.756625	-0.061986	1.109612	0.235953	0.700111	-0.655729	0.666372	-0.731753	-2.157425	-0.689533	0.05916	-0.248495	-0.669348	-0.603224	0.510812	-0.820114	-0.359907	0.280907	-0.788139	-0.138923	-0.435601	-0.420396	-0.147443	0.047614	-0.842851	-0.648517	0.183656	-0.152199	0.349478	-0.095165	0.346368	-0.579055	0.446793	-0.515854	-1.301514	0.377326	-0.688728	-0.81686	0.166002	-0.149112	0.159722	-0.116089	0.037091	-0.203553
-0.681616	0.218426	1.124594	-0.159536	-0.244222	-0.152469	-0.010558	0.365104	-0.747578	-0.022123	-0.184334	-0.241232	1.266292	0.177512	0.224982	0.461508	-0.080259	-0.529579	-0.555545	-0.326079	0.084845	-1.188463	0.369383	-0.266911	0.803918	-1.049982	-0.298152	-0.252395	0.897303	-0.613064	-0.500336	-0.175687	0.139821	-0.777816	-0.043247	-0.333866	0.181367	0.074925	-0.24646	-1.031018	-0.0986	-0.934473	0.300135	-0.333419	-0.338975	-0.201726	0.281236	-0.418398	-0.203465	-0.86039
-1.04372	-0.542981	-0.15999	-0.152164	0.599989	-0.012092	-0.204375	0.078947	-0.320209	-0.247799	0.499919	1.549932	0.160296	-1.257407	0.038529	0.23822	0.588135	-0.820639	-0.774215	0.618563	-0.795696	-0.222416	-0.242941	-0.127208	0.083039	0.356316	0.443723	0.351138	-0.629885	-0.51578	-0.05946	0.190888	0.23588	-0.770135	-0.255725	0.279831	-1.232321	-0.38954	0.255752	0.473414	1.04166	0.473862	-0.269585	-1.439376	0.048282	-1.478932	-0.570005	0.105246	-0.149815	-0.85349
-0.174079	-1.488607	0.041408	0.378054	0.387815	0.216782	-0.413456	-0.152096	-0.593626	-1.316462	-0.036611	0.326806	0.000773	0.463936	0.249919	-0.466082	0.073978	0.723011	-0.499901	0.695702	0.868493	0.69375	-0.252438	-0.376848	0.060993	-0.662141	-0.556675	0.41582	-0.525046	-0.248293	0.022586	-0.361224	-0.050346	0.061082	-0.513521	-0.572715	-0.12573	0.352969	0.207216	-0.282649	0.349909	0.042394	-0.46778	0.325862	0.117032	-0.374047	1.154739	-0.133135	-0.325468	-0.702126
-0.22075	0.082411	-0.467757	-0.33268	-0.527477	-0.067383	0.08691	1.173798	-0.355072	0.396477	-0.640807	-0.894581	0.753634	-0.133695	0.520419	0.128915	-0.369453	0.454851	0.121238	-0.176185	-0.054558	-0.114887	0.42374	-0.487084	-1.335221	0.378476	-0.508193	-0.434442	0.122236	0.257596	-1.175761	-0.11066	0.884573	0.262484	0.658169	0.008444	-0.34368	0.168053	-0.074671	-0.541857	0.67388	-0.105044	0.639059	0.410687	-0.550289	-0.784844	-0.46732	-0.296131	0.251875	-0.430897
-0.15372	0.003256	-0.6478	0.674373	1.280981	0.682087	-0.169615	0.434662	-0.493394	-0.607229	-0.028965	-0.430446	-0.413882	0.040506	0.465954	-0.19704	0.357168	0.374848	-0.093761	-0.630853	-0.342895	0.384114	-0.186845	0.308095	-0.103087	0.104235	-0.342639	-0.207099	1.075487	0.172364	0.297894	1.386219	0.934739	0.240259	0.472298	0.811438	0.006688	-0.965063	0.959818	0.087725	0.723535	-0.2835	-0.22998	0.815611	-1.400377	-0.295599	0.303733	0.240769	-0.197125	0.263732
0.352323	1.056983	0.036694	-0.56064	0.489164	0.295126	0.755715	-1.443816	-0.12956	0.240283	0.033806	0.407146	0.344851	0.226172	-0.576557	0.259542	-0.638885	-0.163785	0.150933	-0.061197	0.235544	-1.253266	0.12738	-0.042087	0.573905	-0.620005	0.38174	0.19252	-0.080305	-0.853069	-0.587305	-0.667461	-0.364206	0.660056	0.667098	0.781125	0.361833	0.562677	0.402837	-0.867296	-0.034795	-0.450771	0.208295	-0.409975	1.104352	1.000712	0.709729	-0.423299	0.420494	0.45637
-0.076166	1.399275	-0.042138	0.274383	0.0057	0.363223	-0.859528	-0.182491	-0.545943	0.657752	0.153521	-0.317722	0.352081	-0.389169	0.521327	-0.368086	-0.924428	-0.749865	0.173518	0.914091	0.446149	-0.521653	0.960363	-0.802615	-0.608525	0.089109	1.169686	-0.41216	-0.455024	0.683557	0.338144	0.362896	-0.499105	0.163617	-0.212949	-0.132408	0.256251	0.169299	-0.814493	-1.082123	-0.061068	0.692627	0.026655	0.227196	0.42012	0.176598	-0.69854	0.015599	-0.198808	-0.168561
-0.341513	0.402652	-0.760905	-0.538713	0.124112	-0.390902	0.277486	0.743882	0.521164	0.105636	0.209923	-0.765852	0.28973	-0.074654	0.406207	-0.462469	1.152364	-0.794204	-0.238738	0.796177	0.510105	0.828796	0.394719	0.075521	-0.281073	0.60796	0.275927	1.311133	0.515758	-0.03451	-0.277214	0.032786	0.213415	-0.03971	-0.086711	-0.10482	-0.10023	0.852736	-0.077764	-0.780979	-0.11164	-0.059388	0.285623	0.579926	0.07921	0.102547	0.581037	-0.109878	-1.181092	-0.385408
0.594217	0.002049	-0.369295	0.330933	-0.330829	0.072772	-1.660091	-0.771673	0.951527	1.083156	-0.143972	0.274816	0.747471	0.570911	-0.582234	0.026089	0.339562	-0.628754	0.201297	-0.316721	0.699679	-0.143498	0.482471	1.957263	0.306722	-0.551	0.726408	-0.124117	-0.177196	0.745419	-0.526383	0.59371	1.161331	0.087288	0.113654	-0.775711	-0.431434	0.048572	-0.579952	-0.906061	-0.560861	-0.665049	-1.17143	0.113902	0.01401	-0.012989	-0.029695	0.087361	0.199081	1.173228
-0.315672	0.013409	0.590288	-0.714726	-0.397365	-0.821558	0.520396	-1.046207	0.305961	0.176592	-0.575051	-0.914502	-0.492748	-0.048813	-0.20318	-1.092062	-0.476438	-0.19982	0.159926	-0.112493	0.052798	-0.469747	-0.276977	0.283904	-0.186463	-0.386768	-0.162995	0.376689	0.681564	-0.280628	-0.563409	0.150737	0.682873	-0.428238	0.874002	-0.417029	0.232383	-0.088976	-0.228627	-0.96862	0.622589	0.093037	-0.016371	0.408764	0.750909	0.094516	-0.790675	0.541356	0.02698	-0.551449
0.348943	0.113376	0.850154	-0.58622	-0.343086	1.286263	0.271556	-0.686452	-0.761184	0.464923	-0.581656	1.158146	-0.343081	0.533487	-0.601935	0.331374	-0.141234	-0.725459	-0.705591	-0.036671	0.842177	-0.259371	1.393323	-0.382682	-0.516773	-1.186494	-0.2921	-0.491208	0.297913	-0.211667	1.670372	-0.09322	0.173711	1.075724	-0.311727	-0.499592	0.027307	0.121943	-0.514177	0.530496	-0.495809	-0.718586	0.065706	-0.282096	0.774941	-0.653501	-0.479492	-1.232034	0.114889	-0.028889
