3.038494	3.318471	-0.435168	-0.432676	3.540457	3.28547	-0.087359	-0.222336	2.244914	3.267402	0.97266	-0.229393	3.071792	2.347085	0.048857	0.14906
2.894789	0.870544	-0.599054	-0.182133	1.561573	1.961592	-0.216667	-0.239576	1.456723	2.916721	0.679376	1.308992	1.429174	0.441737	-0.653885	-0.170648
1.075784	2.547833	-1.2045	0.19249	1.007958	1.923031	0.879791	0.481926	2.386155	2.134264	-0.711253	-0.71146	2.37587	0.661788	0.383687	0.646762
1.810451	2.969615	-1.11098	-0.239035	0.889956	0.425686	-0.222852	-0.30282	2.828848	2.018416	0.598529	-0.557896	1.679368	1.307592	1.048704	0.751129
2.344032	2.910087	0.337113	0.451991	1.695665	2.180034	0.148682	-0.002255	3.264215	2.304365	1.440066	0.749973	2.793082	2.113095	0.072707	0.30678
1.973448	1.471568	0.557802	0.891267	0.990643	1.249193	-0.601439	-1.042237	2.964986	1.332855	0.853828	0.710721	0.40404	2.415995	0.503773	-0.25197
2.080656	2.9167	0.689891	0.480473	1.704999	2.809199	-0.634871	-1.21515	1.710668	0.464218	1.456273	0.283761	2.500678	1.860663	-0.305895	-0.44361
1.518742	1.645503	-1.420741	-0.382348	1.750332	2.243611	-0.904115	0.124398	3.268046	2.360225	0.63957	0.164273	1.222203	2.949718	-0.293586	0.405003
2.118701	1.838645	-0.725214	1.461893	4.700963	2.913522	0.892903	-1.577982	1.093552	0.855039	-1.343966	-0.268244	2.097034	2.539974	1.244196	-0.578045
0.59085	1.771005	0.397181	-0.547786	2.300181	2.505552	0.64971	-0.581401	1.794848	1.994326	1.472069	-1.077948	1.657211	2.767662	-0.690952	-0.591306
1.024084	2.182611	0.436584	1.102325	1.455339	2.688588	-1.374862	1.971656	2.935606	2.700231	-1.088208	0.384685	2.076151	1.295917	0.000944	0.478717
1.937677	1.333225	0.189117	0.162036	3.260147	2.039107	0.382446	-0.10496	2.42039	3.928304	-0.140874	0.801419	1.757783	2.268184	-0.062431	1.486093
0.563184	2.948188	-0.370108	-0.426643	3.046181	1.579566	-0.184368	0.149659	1.757268	3.980666	-1.115561	0.229505	2.031085	1.489938	0.784757	-0.060025
1.614309	1.410128	-0.099115	0.469721	1.846708	2.546205	-0.527964	-0.203132	2.278969	1.635406	-1.192641	-0.078154	3.351181	2.843583	0.563127	0.537544
2.838294	1.757317	-0.340225	-1.16299	3.25683	1.780094	0.772328	-0.919425	1.407948	1.710055	0.793168	-1.108448	2.329608	1.452536	0.604857	-0.63835
1.85512	1.552592	-1.107041	0.455135	2.288971	2.250328	-0.368986	-1.216934	0.808283	1.807762	-0.160332	-0.821861	1.613153	2.252893	0.112114	-0.453807
1.781431	2.167989	-1.207561	-1.18208	1.600483	2.684235	-0.818122	1.234146	2.103042	3.276753	-0.193398	-0.490164	1.801509	1.696161	-0.383099	-0.238277
2.038149	2.012035	-0.464911	-1.157957	0.761367	2.962002	0.761272	0.919847	2.425581	2.337177	-1.262669	-0.220942	3.80666	1.502487	1.229549	0.190324
1.692027	1.235874	0.95933	0.606091	1.940598	1.380302	-0.910944	-0.09044	3.425106	2.297283	1.899416	-0.590434	2.676294	2.105187	0.159428	0.319718
2.853788	1.821999	1.380956	-0.213252	1.311647	2.981946	-0.897457	0.231289	2.0361	3.069548	0.200929	0.741736	1.284335	3.201315	-0.072914	0.81585
1.817922	2.772866	0.670314	-0.316391	2.068417	2.236344	-0.672727	1.206727	2.708328	2.669101	1.380982	0.030063	1.824042	2.729441	0.577927	0.885896
3.433425	2.304112	0.366131	0.652033	2.178645	1.597262	0.201987	-1.096001	2.189355	1.969663	0.330903	-0.896088	2.373535	1.888802	-1.024405	-1.039668
1.978887	2.235062	0.412386	1.007688	3.173317	1.401005	-0.240265	-0.066902	1.753571	2.586152	0.179377	1.357595	2.686838	2.564985	-0.777433	-0.122104
2.450055	3.145835	0.182749	-0.495384	2.489959	1.668226	-0.161571	0.800626	1.512524	2.647302	0.898158	-0.474143	1.865837	2.730488	-0.93186	0.619805
0.891601	1.804192	-0.925867	0.553037	1.905744	3.040265	0.29468	0.252705	2.727626	0.599579	0.707176	-1.269621	2.467972	1.220197	0.56185	0.844207
1.084813	1.321469	0.434653	1.530551	1.700759	1.112232	-0.487975	-0.322871	3.042953	2.617038	-0.297774	0.599244	1.177472	1.787814	1.341253	0.274399
2.18171	1.611917	0.136882	-0.426801	2.023146	0.866402	0.932065	-1.826209	2.585199	0.366902	-1.405557	-1.590154	1.336996	0.865867	-0.810297	0.614956
2.924244	1.923208	-1.285414	-0.683648	2.502782	2.675231	0.338795	-0.345769	2.040044	0.370162	0.814215	-0.769217	1.768727	1.900227	-0.390263	-0.935467
2.668162	2.118242	0.233388	0.143148	2.294851	1.916444	-0.470495	-0.498923	1.548807	3.29274	2.08199	0.7852	1.170609	2.173261	-0.172417	0.007062
3.480544	1.896992	-0.398164	-1.602446	0.792256	2.315271	0.402825	-0.77975	3.224972	1.635925	0.60863	0.935698	2.241099	3.907804	0.517403	0.246279
2.696085	2.077115	-0.954882	-0.281802	2.072965	4.257777	0.606166	0.527525	3.36718	1.582148	0.494254	-0.094811	2.914978	3.190446	-0.591186	-2.185464
1.505658	1.168806	1.269667	0.162638	1.893975	2.629934	1.388928	0.017213	2.275719	1.329968	-0.605259	0.021488	1.851167	2.207112	-0.198697	1.450324
2.18619	2.097253	0.122535	0.915894	2.853315	3.011185	0.892133	-0.19672	2.073784	1.834516	-0.992892	-1.153008	1.370255	1.362797	-2.08938	0.858291
1.790996	0.610418	-1.332105	-0.493124	2.183019	1.55	0.70585	0.907535	2.672959	1.45939	-0.610496	0.23548	1.495485	2.270766	0.216617	0.458172
3.303876	2.080798	-0.395177	-1.58487	0.034789	0.42176	-1.432576	0.481504	3.506181	0.102745	-0.632081	1.725393	2.300283	1.458213	-0.546702	-0.331927
1.483772	2.776909	-0.550824	0.166108	2.757531	1.977099	-0.361824	0.584605	3.683775	-0.175816	-0.127653	-0.661782	1.182173	1.69962	-0.684451	1.049398
3.40603	2.417019	0.364716	-0.997147	3.054187	3.9265	1.022198	0.589763	4.428068	2.002421	0.035477	-0.884592	2.245782	2.039395	0.521101	-1.012068
1.908717	3.283613	1.40672	0.337818	3.115857	3.946295	-0.201728	1.46681	0.767573	2.824375	-0.880786	-0.199719	0.653004	3.052949	0.58377	-0.189309
2.22957	2.871179	-0.064033	0.410416	2.1918	1.45781	-0.689981	1.928545	1.503001	1.541483	0.655395	-0.784096	0.851581	3.358159	-0.441592	0.710722
1.959084	1.224861	-0.837792	-0.642733	2.85887	1.511433	-1.149851	-0.092088	0.910563	2.13094	-0.556237	0.175679	2.105529	2.817482	0.526549	1.284495
3.01814	2.389809	0.541807	1.176972	3.206392	2.118117	0.740683	-0.600626	1.850209	0.729865	-0.953787	-0.583432	2.129248	2.27356	-0.087191	-0.441023
2.213861	0.87085	1.337472	-0.279861	2.507758	1.279762	0.723705	-0.074555	1.536122	1.603543	1.476516	-0.200663	1.528986	1.047823	-1.073064	-2.609031
1.890837	1.561529	-1.149701	-1.053946	1.094958	2.208031	-0.573646	-0.224945	2.088924	1.622418	0.601095	0.115771	1.929956	2.229434	1.235064	0.101833
3.182576	2.292265	-0.130003	-0.100987	1.579852	1.586709	-0.105302	-0.36077	1.878428	1.204741	-0.586517	0.47965	1.702257	1.001563	-1.115996	-1.008151
2.69994	3.7091	0.60834	0.338278	1.637635	1.743441	-1.220642	-0.591804	2.625912	0.540255	0.175955	-0.957519	2.170007	2.89896	1.454897	-0.672782
2.613979	2.168642	-1.182221	-0.429494	2.562715	-0.007837	-0.78434	1.154962	2.096874	1.960115	1.078477	-1.148137	2.063154	2.688085	0.862873	0.57952
0.088867	2.254872	0.441162	-1.02384	2.913478	1.040071	0.598823	-1.111958	2.495734	1.290414	0.145952	1.08083	1.260784	1.924741	-0.348389	1.005317
2.060504	1.551294	-1.588588	-0.206459	2.939811	2.212414	0.363637	1.853261	2.645793	0.391366	0.026701	0.481113	2.98613	2.264345	-0.016747	0.063661
2.531616	0.909848	-0.336765	-0.277809	3.133847	2.28779	-0.565051	-0.566761	1.50582	1.194661	0.140876	-0.657989	1.627476	2.304611	0.643109	0.031099
2.076786	2.920119	-0.612274	0.166459	2.282	2.30109	0.372925	-1.031767	1.155648	0.477109	0.828355	0.7364	0.557312	2.416777	0.504892	-0.864785
1.773383	1.685401	-0.422709	-0.986693	1.44033	3.012748	0.277799	1.194965	2.732906	2.249613	0.775952	-0.582299	2.344994	1.994226	0.571557	-0.19906
2.293462	2.49776	0.694983	-0.166239	1.407905	0.8993	0.399827	-1.612284	1.603428	2.852042	0.919295	1.585342	1.302211	2.235455	0.00198	0.558845
2.859983	2.282165	-1.191563	-1.151687	3.827877	1.650661	-0.65707	-0.864398	1.331068	1.953564	-0.935607	-0.13435	1.101431	2.094945	0.541747	0.287624
1.915152	2.250862	-0.155802	0.532592	2.554162	2.747989	1.29144	-0.366349	2.308362	1.336408	-0.605741	0.210591	3.572766	2.111834	0.752892	-0.821192
1.974823	2.438166	0.464075	0.349669	1.620629	0.808051	0.491224	0.144609	2.771968	2.18855	0.19011	0.290849	2.217568	2.792648	0.666972	0.026298
2.034327	2.685013	0.297917	-0.745212	2.340445	3.089727	0.829663	1.007696	1.358218	2.437028	0.50085	-0.975786	2.552836	1.332392	-0.63109	0.254333
1.646455	2.801582	-0.280296	-0.934024	3.214226	0.601457	-0.46139	-0.194188	1.900218	1.497943	0.116791	-0.762163	0.983816	2.608653	0.470336	-0.420469
0.535533	1.622375	-1.281475	-0.201559	0.755768	1.888686	0.317807	0.067784	2.807663	0.087557	-0.228429	-0.562288	1.023335	2.998869	-1.282418	-0.900613
1.967922	3.186114	-1.426265	0.479838	3.084165	2.041263	0.34658	0.975153	1.249938	1.77599	0.710922	-0.17144	3.539401	1.678941	-1.549931	0.725647
2.383763	1.2271	-0.88302	0.40716	0.339254	1.050302	0.385132	-0.161736	2.424637	1.857057	0.0324	0.504243	1.595496	2.160142	0.088034	-0.974026
1.474061	2.663279	0.891404	0.373514	1.661908	2.323799	0.619877	0.73468	2.049914	0.863741	-0.914803	-0.389949	2.100068	1.671577	-0.023106	-1.40094
2.709326	2.026957	1.111563	-0.044301	2.3687	0.25826	0.69334	-0.654183	2.640646	1.372528	-0.629636	0.587126	2.431218	2.966912	-0.189153	-0.126369
2.622449	1.855918	-0.14877	0.496219	2.410265	3.181148	-0.626264	0.550736	0.814404	1.961649	-0.178436	-0.505897	3.125753	2.089015	-0.357104	-0.184054
2.81332	2.430215	0.920947	1.152006	2.667008	3.437832	0.429888	-0.081907	3.976956	1.649714	0.671593	-1.220475	2.581084	1.631926	-0.67045	1.358279
2.341263	1.699094	0.245766	-0.212086	1.839586	1.91709	-0.691691	0.486757	2.598956	2.094489	-0.002964	-0.876478	0.787173	3.287064	-0.906117	0.571044
1.272476	1.858673	-0.099965	0.238092	3.138085	1.907068	-0.926632	-0.148375	3.192195	2.639298	0.216454	-0.551471	1.607878	2.151345	-0.70709	0.485156
2.636412	1.794016	0.608962	-0.27852	1.563253	1.620408	-1.359684	-0.853936	2.275213	2.605331	0.534402	-1.424558	3.160748	0.905859	0.007293	-2.25801
2.900296	2.007061	0.665475	-0.602716	0.835422	2.702535	-0.558667	-0.509114	1.806945	2.258789	-0.303601	0.255157	0.419227	2.987252	0.12666	-0.020925
2.093055	2.616544	-0.475016	0.261587	1.663719	1.364483	-1.199079	-0.916012	1.102316	2.430722	0.420097	1.039991	1.912079	2.965943	0.581571	1.690537
2.067646	1.523436	-0.41397	0.097172	1.852685	1.585803	0.11639	-1.002182	2.818548	2.523582	-1.124516	0.443117	-0.101166	2.715289	0.055022	0.691392
2.434767	0.674101	-0.06649	-0.02069	3.373847	2.26723	1.64731	0.350175	2.261846	0.488704	0.103909	0.746186	1.57849	3.062151	-1.00517	-0.0896
2.398616	1.68548	-0.55796	-0.606979	1.779691	3.189257	-0.199376	-0.354949	2.05246	1.741237	0.363386	-1.858047	1.158837	1.994799	0.346041	-1.077402
1.982698	1.426557	-0.838214	-0.9804	0.768384	2.02554	-0.050605	-0.10144	0.681539	2.265548	0.480109	-0.191736	1.687768	2.685127	-0.220824	0.469745
3.076366	2.603275	0.123843	-0.582013	0.884643	2.133641	0.103318	-0.035901	1.259162	0.898498	0.388592	-1.204318	1.999748	0.617293	0.994841	1.455896
0.555456	3.208145	-0.647087	-0.15879	1.708534	2.301339	0.450586	2.139736	2.202685	2.520377	1.160505	-1.33123	2.82883	3.54135	0.866739	-0.464273
1.8499	0.811302	0.42942	-0.704045	1.379686	3.110783	-0.067141	0.190172	2.25755	2.999438	-0.502559	-0.566539	2.335143	3.627092	-1.96584	-0.137185
1.902049	0.98175	-0.394742	-0.832024	3.360464	1.034455	0.062447	-0.729289	1.439832	0.941389	-1.163636	-0.838159	3.033923	2.151335	-0.298123	0.373583
2.371692	3.026532	0.262494	0.928761	2.107981	1.169658	-1.839776	-0.103202	1.805865	2.780018	-0.147985	0.451633	2.289914	1.490371	-0.858885	-0.339895
2.370484	2.857033	-0.198262	0.938658	2.108756	2.049151	-0.077387	0.085768	3.279334	2.31733	-1.112484	-0.786389	0.666228	2.40359	0.233009	-0.861178
3.014575	2.152354	0.29626	-0.254413	1.260223	2.99437	-0.420586	0.26727	2.008705	0.7355	0.069666	-1.16779	2.108276	1.975744	1.547596	0.974378
2.045734	1.883819	0.800367	0.527471	2.904398	2.260712	-0.438323	0.300022	1.335024	2.374566	1.311736	0.011417	1.898563	2.207955	0.422778	-0.634682
1.64702	1.949204	0.743037	-1.067306	2.320004	1.62795	-0.59105	-0.815348	3.186369	2.35675	0.254347	-1.243529	2.737205	2.494241	-0.580178	-0.151564
1.688603	2.279433	-0.431849	-0.820755	3.527661	1.147109	0.137054	1.715622	1.488533	1.784619	0.767144	-1.342971	1.142994	0.573878	-0.226944	1.035812
2.590533	1.811442	-0.001181	-0.051662	2.316497	1.688224	-0.722597	0.557731	2.007727	2.001678	0.842117	-0.235177	1.139154	1.537254	1.304607	-0.12275
2.096447	3.419978	-0.175757	0.702356	1.614715	0.545074	0.426463	-1.519626	2.652893	1.959261	-0.140618	-1.336465	2.277501	1.39967	-0.705417	0.240476
2.027652	3.379974	0.258384	0.6805	2.326573	2.624729	0.805343	0.826544	3.220015	1.461676	-1.469869	-0.909603	1.920108	1.587985	-0.814135	-0.200076
1.735839	1.490439	0.177807	-0.252286	2.331866	0.452555	-0.620989	0.475089	0.592196	1.101163	0.111	-0.164489	2.720067	1.008695	-1.187081	-0.279933
2.705757	1.581088	0.055869	0.610154	1.777365	0.497987	0.374921	0.002694	2.146918	1.985315	0.74079	1.035921	1.021108	2.311282	-0.441756	-0.303723
2.357786	1.616284	-0.310345	0.829163	1.138143	2.627531	-0.969485	-0.033825	1.824602	1.329579	-0.289404	-0.89079	2.652976	2.542153	-0.003285	-0.621979
1.355906	2.917467	0.336207	-0.916879	2.34927	3.580291	-0.668691	0.996837	2.398319	0.964592	0.58578	-1.576772	2.969468	1.005467	-0.881184	-1.043533
1.839623	1.699183	-0.328009	0.887196	1.038637	3.6279	-0.290303	0.906933	2.056935	3.267473	-0.557039	1.271274	2.264897	1.69929	-1.040204	-0.82358
3.204395	1.516164	-0.437562	0.491257	1.552509	1.272416	-0.689351	-0.684509	2.651867	1.600881	0.089254	0.865802	2.258428	0.703779	0.002326	-0.679562
1.576869	1.096629	-0.602231	0.157626	1.37486	1.604577	1.333111	0.589708	2.035938	1.262633	-0.61143	-1.012694	2.398946	2.629707	1.479155	1.046267
0.154694	1.677843	0.397322	-0.425067	2.106054	3.075135	0.308322	0.007346	2.482261	1.802911	0.034629	-0.930059	1.372482	3.081644	0.031444	-0.425882
1.386604	2.116008	-0.081941	-0.154697	1.047178	2.715424	1.080371	0.304362	1.587415	1.112968	0.805656	0.178009	1.848106	1.589367	0.898273	0.228695
0.91852	2.768596	1.461641	0.227329	1.006491	1.261922	-0.090772	-0.490152	1.529249	2.952573	-0.586367	-1.095322	1.143676	1.698006	0.406779	1.617769
1.047865	2.112213	0.311452	-0.088934	1.30301	0.774881	-0.141237	-0.568708	1.146835	2.12286	1.729003	-1.088425	1.765609	1.402057	0.331466	-1.777676
1.93618	3.31523	0.055897	0.783395	2.075275	1.777755	-0.148046	-0.479126	2.564627	1.039057	-2.422645	0.019336	3.416154	1.567297	-0.96397	1.048477
0.809759	2.506547	0.159438	0.475786	2.190983	0.619861	-1.669583	0.835697	0.994683	1.28957	-0.539426	0.767994	0.686842	2.906148	0.260109	0.02025
1.879041	2.080267	-0.332617	-0.801728	1.976837	1.685011	-1.333773	-0.924241	2.14714	2.458103	0.65755	0.618898	1.942042	1.065699	0.247498	0.675646
2.113667	2.480287	0.162442	1.3641	2.157535	3.16688	-1.735324	0.895868	1.424391	2.153895	-0.687667	-0.488227	2.445706	3.114163	0.862385	-0.373919
0.606644	2.057905	0.372083	0.522394	1.235966	1.707908	0.686476	0.279165	2.386877	1.76812	-1.172581	-0.426194	2.120564	1.254291	-1.107698	0.175887
2.026755	1.053494	-0.816831	1.524943	2.554164	0.481221	1.499537	1.200654	2.682873	2.034312	1.085768	-0.98849	1.67997	3.152679	0.120968	-0.215557
2.292314	1.550021	0.870488	-0.5812	2.685836	1.476685	0.602974	0.122277	3.177499	0.53825	-0.252169	0.478294	1.221674	2.476572	-1.366054	0.090819
3.519113	2.457882	-1.039429	0.839698	2.014284	1.780432	-0.112211	-0.777757	1.239705	1.882627	-0.564255	-0.221441	0.698166	1.571513	-0.899606	-0.624238
1.989014	1.332991	-0.838103	1.256103	2.250756	0.539496	-1.013646	-0.719812	0.257348	2.191881	0.919352	1.081128	1.965253	2.001968	0.383518	-0.305028
1.42264	0.501963	-0.241653	1.599724	1.915342	1.950168	1.588673	-0.520462	2.548232	1.080074	0.007314	-0.024278	0.772375	2.743119	-1.223211	-0.426842
3.074956	0.691505	-0.296613	-0.859567	1.114329	3.321019	-0.503177	0.438129	1.941523	2.844586	0.380557	-0.381521	2.171204	1.518577	-1.261201	1.810186
1.47087	3.384001	-1.872593	-0.071375	2.734724	2.042011	-0.452092	0.680325	2.913929	1.685556	-0.451824	0.089016	2.568676	2.34717	-0.311378	0.144113
2.620811	1.47939	1.331592	-0.14524	2.704521	2.511276	-0.977823	0.124523	2.622439	1.03539	0.166007	-1.774806	2.308895	2.818802	0.107448	0.033139
0.743896	2.173746	-0.213596	0.97498	1.969169	1.244399	-0.477099	-0.680014	1.530045	1.490686	-1.202729	-1.579163	1.511962	0.499134	-0.407779	-0.285026
2.634918	2.140108	0.02987	-0.422191	1.770387	3.293523	0.05616	0.154801	1.364867	2.115778	0.493951	-0.849361	0.967703	1.924203	0.199344	2.680619
